0;0;0;0;land;false;unknown;0
1;77;217;213;land;true;plains;5
2;215;238;235;land;true;plains;5
3;247;135;233;land;false;plains;2
4;248;237;106;land;false;hills;2
5;216;223;227;land;false;plains;5
6;216;69;235;land;false;hills;5
7;112;237;236;land;false;forest;2
8;214;141;206;land;false;forest;2
9;190;252;171;land;false;hills;2
10;161;95;253;land;true;plains;5
11;176;140;230;land;false;forest;2
12;220;201;138;land;true;plains;3
13;143;235;222;land;false;plains;2
14;232;218;93;land;false;plains;2
15;194;204;227;land;false;plains;2
16;160;223;138;land;false;plains;2
17;134;229;158;land;false;plains;5
18;99;207;254;land;false;plains;2
19;243;150;156;land;false;hills;2
20;191;233;143;land;true;plains;5
21;219;222;210;land;true;plains;2
22;193;206;136;land;false;plains;2
23;160;247;247;land;true;plains;5
24;94;250;254;land;true;marsh;2
25;167;244;137;land;false;plains;2
26;197;172;195;land;false;plains;2
27;234;161;243;land;true;plains;2
28;250;147;111;land;false;plains;3
29;161;193;244;land;false;plains;5
30;122;146;233;land;false;plains;5
31;174;154;233;land;true;plains;5
32;100;201;212;land;false;mountain;2
33;110;177;251;land;false;plains;5
34;232;131;165;land;false;plains;2
35;206;175;229;land;false;jungle;2
36;184;229;253;land;false;mountain;2
37;160;249;198;land;false;plains;5
38;198;103;211;land;false;plains;5
39;226;137;202;land;false;plains;2
40;195;180;249;land;true;plains;2
41;213;187;210;land;false;plains;4
42;238;176;202;land;false;mountain;2
43;254;213;120;land;true;plains;5
44;167;148;204;land;false;plains;5
45;240;97;243;land;false;forest;2
46;179;237;166;land;false;plains;5
47;190;157;239;land;false;plains;2
48;240;88;208;land;true;plains;5
49;169;176;219;land;true;hills;2
50;173;201;190;land;false;plains;2
51;174;164;217;land;false;hills;5
52;225;241;92;land;false;plains;5
53;153;240;120;land;false;plains;2
54;201;180;201;land;false;plains;5
55;233;77;238;land;true;plains;2
56;254;223;192;land;true;plains;5
57;217;220;234;land;true;plains;2
58;70;237;250;land;true;plains;3
59;194;147;220;land;false;mountain;5
60;243;91;173;land;true;plains;5
61;236;145;213;land;false;plains;2
62;228;246;108;land;false;plains;2
63;216;157;208;land;false;mountain;5
64;177;160;169;land;false;plains;2
65;235;124;230;land;false;plains;3
66;170;163;237;land;true;plains;5
67;205;234;115;land;false;plains;2
68;146;233;182;land;true;plains;5
69;125;153;227;land;false;plains;5
70;25;247;230;land;false;plains;5
71;188;202;188;land;false;plains;2
72;219;153;194;land;false;plains;5
73;236;106;159;land;false;mountain;2
74;186;126;226;land;false;forest;2
75;239;172;108;land;false;hills;5
76;234;172;168;land;false;forest;2
77;178;223;168;land;false;plains;5
78;235;245;242;land;false;forest;2
79;240;180;178;land;false;plains;2
80;204;215;150;land;false;hills;2
81;250;179;165;land;false;plains;5
82;217;128;225;land;true;plains;5
83;158;233;182;land;true;plains;5
84;126;172;203;land;false;forest;2
85;243;186;101;land;false;plains;2
86;252;133;199;land;false;plains;2
87;159;190;191;land;true;plains;5
88;244;238;110;land;false;plains;2
89;236;224;136;land;false;plains;2
90;209;92;228;land;false;hills;5
91;83;194;226;land;false;plains;2
92;250;172;242;land;false;plains;2
93;118;237;160;land;true;plains;5
94;243;173;100;land;false;plains;2
95;244;47;211;land;false;plains;2
96;198;239;200;land;false;plains;5
97;252;210;243;land;false;plains;2
98;159;215;216;land;false;forest;2
99;121;198;234;land;true;plains;5
100;126;159;223;land;true;forest;2
101;171;140;204;land;true;plains;5
102;205;170;195;land;false;mountain;2
103;242;104;196;land;false;jungle;2
104;249;211;208;land;true;plains;2
105;215;54;252;land;false;plains;2
106;217;159;192;land;false;hills;5
107;197;233;214;land;true;plains;2
108;240;188;185;land;false;plains;2
109;179;209;209;land;false;plains;5
110;208;233;231;land;false;plains;2
111;254;148;190;land;false;desert;5
112;121;238;165;land;false;forest;2
113;105;243;249;land;true;plains;3
114;253;97;189;land;false;plains;5
115;213;189;218;land;false;plains;2
116;233;141;249;land;true;urban;5
117;201;97;221;land;false;mountain;2
118;208;102;240;land;true;plains;5
119;204;232;187;land;false;plains;2
120;254;177;86;land;false;plains;2
121;250;94;160;land;false;mountain;2
122;177;158;249;land;true;plains;5
123;208;59;252;land;false;desert;2
124;185;196;203;land;false;hills;2
125;149;148;227;land;false;plains;5
126;230;190;205;land;false;plains;2
127;230;223;193;land;false;plains;2
128;124;172;219;land;false;plains;3
129;183;242;223;land;false;forest;2
130;80;250;249;land;true;plains;5
131;156;146;221;land;false;plains;5
132;222;243;188;land;false;desert;4
133;92;249;202;land;false;plains;5
134;199;242;85;land;false;hills;5
135;249;239;216;land;false;plains;5
136;168;207;142;land;false;plains;5
137;159;179;247;land;false;mountain;2
138;198;202;123;land;false;mountain;2
139;236;127;167;land;false;plains;5
140;198;178;225;land;false;desert;5
141;183;235;182;land;false;plains;5
142;226;132;200;land;false;hills;2
143;190;147;172;land;true;plains;5
144;133;236;194;land;true;plains;5
145;132;131;248;land;true;forest;2
146;116;211;233;land;false;mountain;2
147;230;211;113;land;false;plains;5
148;238;50;213;land;true;plains;2
149;235;89;189;land;false;plains;2
150;233;240;175;land;true;plains;3
151;232;148;169;land;false;plains;2
152;94;241;213;land;false;plains;5
153;168;142;222;land;true;plains;5
154;206;130;232;land;false;plains;5
155;207;106;233;land;false;hills;5
156;146;229;163;land;false;plains;2
157;192;227;114;land;false;plains;5
158;167;152;188;land;false;plains;2
159;120;229;163;land;false;plains;2
160;154;237;172;land;false;plains;2
161;224;230;139;land;false;hills;2
162;65;248;193;land;false;plains;5
163;96;202;218;land;true;plains;5
164;121;203;231;land;false;plains;2
165;251;183;108;land;false;plains;2
166;135;197;213;land;false;hills;2
167;244;80;181;land;true;plains;5
168;212;193;229;land;false;plains;5
169;172;214;188;land;false;desert;4
170;146;246;141;land;false;plains;4
171;242;193;128;land;false;plains;2
172;181;254;249;land;false;hills;2
173;147;147;209;land;true;marsh;2
174;249;204;218;land;false;plains;5
175;163;180;222;land;true;mountain;5
176;202;217;229;land;false;jungle;2
177;230;156;138;land;true;plains;5
178;196;253;168;land;true;plains;2
179;235;203;205;land;true;plains;2
180;239;240;105;land;false;plains;2
181;214;214;90;land;false;plains;2
182;127;227;248;land;false;plains;5
183;117;246;153;land;false;plains;5
184;240;238;82;land;false;hills;5
185;216;156;137;land;true;plains;5
186;250;144;179;land;true;forest;2
187;70;247;206;land;true;plains;2
188;254;83;247;land;false;plains;5
189;233;212;142;land;false;mountain;2
190;147;217;217;land;false;plains;2
191;240;174;236;land;false;plains;3
192;210;174;159;land;false;plains;2
193;174;150;184;land;false;plains;2
194;189;197;154;land;true;plains;3
195;187;142;176;land;false;plains;2
196;185;192;241;land;false;plains;5
197;215;196;130;land;false;plains;5
198;201;217;222;land;true;urban;2
199;216;248;71;land;true;plains;2
200;199;196;176;land;false;hills;2
201;205;233;106;land;false;jungle;2
202;136;204;199;land;false;plains;5
203;209;182;159;land;false;desert;4
204;217;197;138;land;false;plains;5
205;232;182;170;land;false;hills;5
206;226;215;94;land;false;hills;2
207;222;234;194;land;false;plains;2
208;202;223;79;land;false;forest;2
209;236;229;55;land;false;plains;2
210;254;34;237;land;false;plains;5
211;214;237;209;land;false;plains;5
212;211;218;229;land;true;plains;5
213;107;226;187;land;false;plains;2
214;126;165;226;land;false;plains;5
215;228;222;122;land;true;plains;3
216;167;250;128;land;false;plains;2
217;86;246;244;land;true;plains;5
218;176;244;103;land;false;mountain;2
219;234;245;134;land;false;plains;2
220;227;207;217;land;false;plains;2
221;233;219;176;land;false;forest;2
222;145;219;202;land;false;plains;2
223;186;106;242;land;false;plains;3
224;155;139;233;land;false;hills;2
225;79;241;224;land;false;forest;2
226;201;163;169;land;false;plains;5
227;206;193;124;land;false;plains;3
228;229;170;166;land;false;plains;5
229;138;236;191;land;false;forest;2
230;175;170;212;land;true;plains;3
231;136;112;254;land;false;plains;5
232;173;154;211;land;false;plains;5
233;225;195;132;land;false;plains;5
234;111;238;172;land;false;plains;5
235;214;141;166;land;false;plains;5
236;242;195;178;land;true;plains;2
237;202;210;165;land;false;hills;5
238;111;240;154;land;false;plains;5
239;241;108;245;land;false;jungle;2
240;246;252;185;land;false;plains;5
241;189;157;206;land;false;forest;2
242;64;240;243;land;true;forest;2
243;197;231;182;land;false;plains;5
244;135;209;227;land;true;mountain;5
245;191;203;235;land;true;plains;3
246;182;242;108;land;false;hills;2
247;249;28;230;land;false;plains;2
248;242;213;142;land;false;plains;2
249;225;198;131;land;false;forest;2
250;123;209;240;land;false;plains;3
251;244;141;228;land;false;plains;5
252;143;247;224;land;false;plains;5
253;250;169;151;land;false;desert;4
254;132;245;246;land;false;plains;2
255;220;249;242;land;false;plains;5
256;238;148;221;land;true;plains;5
257;231;236;139;land;false;jungle;2
258;249;210;93;land;true;plains;3
259;242;244;147;land;false;forest;2
260;162;211;182;land;false;plains;5
261;223;61;217;land;false;plains;2
262;69;218;226;land;true;plains;2
263;187;188;163;land;false;plains;5
264;246;159;133;land;true;plains;2
265;163;203;172;land;false;mountain;2
266;208;150;254;land;true;plains;2
267;191;149;237;land;false;plains;2
268;246;175;182;land;false;plains;2
269;230;88;207;land;false;mountain;2
270;156;247;211;land;false;forest;2
271;241;233;195;land;true;desert;4
272;205;228;177;land;true;plains;5
273;196;250;57;land;false;hills;2
274;238;66;236;land;false;plains;2
275;250;239;60;land;true;plains;5
276;37;247;237;land;false;hills;2
277;129;150;251;land;false;desert;2
278;194;236;102;land;false;plains;5
279;249;207;233;land;false;plains;2
280;124;184;205;land;false;forest;5
281;48;219;246;land;false;plains;5
282;179;242;169;land;true;plains;5
283;248;36;244;land;false;desert;5
284;234;102;177;land;false;jungle;2
285;250;126;126;land;false;plains;5
286;202;229;166;land;true;plains;2
287;200;224;141;land;false;plains;2
288;208;121;209;land;true;plains;5
289;121;244;231;land;false;jungle;2
290;141;202;187;land;false;desert;5
291;221;143;236;land;false;mountain;3
292;249;90;209;land;true;plains;2
293;167;227;195;land;false;desert;5
294;239;178;172;land;false;plains;2
295;83;242;177;land;false;plains;2
296;221;220;121;land;false;hills;2
297;180;215;135;land;false;plains;5
298;221;133;209;land;false;forest;2
299;172;215;175;land;false;plains;3
300;206;244;165;land;false;hills;2
301;124;199;212;land;false;hills;5
302;231;245;42;land;true;plains;5
303;162;205;136;land;true;desert;4
304;236;62;237;land;false;forest;5
305;250;170;173;land;true;mountain;2
306;233;178;245;land;true;plains;5
307;191;170;222;land;true;plains;5
308;97;196;247;land;true;plains;5
309;227;126;240;land;false;plains;2
310;208;213;172;land;false;plains;2
311;246;229;121;land;false;mountain;5
312;176;248;95;land;false;mountain;2
313;106;202;195;land;false;plains;2
314;204;240;173;land;false;hills;5
315;149;214;213;land;true;plains;5
316;200;253;210;land;true;plains;5
317;191;234;146;land;false;mountain;5
318;161;204;183;land;true;forest;2
319;166;189;149;land;false;plains;2
320;188;226;193;land;false;forest;5
321;179;230;200;land;false;mountain;2
322;92;251;162;land;false;forest;5
323;35;236;241;land;false;hills;2
324;105;239;178;land;false;plains;2
325;149;190;212;land;false;forest;2
326;220;170;161;land;false;desert;4
327;216;247;101;land;false;plains;5
328;173;204;213;land;true;plains;2
329;33;250;231;land;false;hills;2
330;213;241;241;land;false;hills;2
331;228;211;133;land;true;plains;2
332;117;223;191;land;false;plains;5
333;247;132;157;land;false;jungle;2
334;239;180;110;land;false;mountain;2
335;172;190;218;land;true;forest;2
336;166;250;224;land;false;plains;2
337;233;208;160;land;false;plains;5
338;184;141;202;land;false;plains;3
339;173;162;186;land;false;hills;5
340;243;61;241;land;false;plains;2
341;216;238;249;land;true;plains;2
342;215;212;241;land;false;plains;5
343;215;170;180;land;true;plains;5
344;159;239;182;land;false;forest;2
345;131;242;136;land;true;plains;2
346;203;179;217;land;false;plains;5
347;197;172;134;land;false;plains;2
348;195;199;116;land;false;forest;2
349;250;223;160;land;false;mountain;2
350;197;248;242;land;false;mountain;2
351;159;120;236;land;true;plains;2
352;190;220;149;land;false;plains;5
353;11;246;254;land;false;mountain;2
354;130;212;165;land;false;plains;2
355;181;189;180;land;false;desert;2
356;205;161;215;land;false;hills;2
357;219;242;187;land;false;forest;2
358;227;189;126;land;false;forest;2
359;182;132;228;land;false;hills;2
360;136;181;244;land;false;desert;5
361;192;190;215;land;true;forest;2
362;165;229;147;land;false;forest;2
363;96;246;189;land;true;plains;5
364;220;110;221;land;true;forest;2
365;241;206;165;land;false;hills;2
366;121;166;249;land;false;forest;2
367;178;157;206;land;true;plains;3
368;246;203;213;land;false;mountain;2
369;212;165;148;land;false;forest;2
370;134;218;225;land;false;forest;2
371;145;167;235;land;true;plains;5
372;73;219;241;land;false;plains;5
373;235;102;191;land;false;plains;5
374;204;115;230;land;true;plains;5
375;84;207;230;land;false;plains;2
376;175;204;232;land;true;plains;5
377;222;242;207;land;false;plains;5
378;232;137;217;land;false;plains;2
379;233;173;216;land;false;plains;3
380;190;117;201;land;false;desert;4
381;178;131;201;land;false;plains;2
382;188;166;239;land;false;plains;2
383;198;186;134;land;false;plains;5
384;121;155;249;land;true;plains;5
385;219;189;111;land;true;plains;5
386;253;61;253;land;true;plains;2
387;252;144;121;land;false;forest;2
388;190;221;160;land;true;jungle;2
389;250;86;204;land;true;plains;5
390;145;227;246;land;false;plains;2
391;161;106;241;land;false;plains;2
392;243;130;175;land;false;forest;2
393;251;250;132;land;true;plains;2
394;114;245;150;land;false;forest;2
395;233;191;217;land;false;forest;2
396;206;198;98;land;false;plains;2
397;214;219;196;land;false;mountain;5
398;144;249;219;land;false;plains;2
399;201;115;222;land;true;plains;2
400;192;217;207;land;false;plains;2
401;228;236;92;land;false;plains;2
402;191;231;95;land;false;plains;5
403;226;238;210;land;true;plains;2
404;228;180;160;land;false;plains;2
405;246;215;48;land;false;plains;2
406;116;231;174;land;false;plains;5
407;135;138;254;land;false;desert;4
408;162;235;241;land;false;forest;2
409;193;253;172;land;true;plains;5
410;144;190;190;land;true;desert;2
411;204;216;170;land;false;forest;2
412;247;85;215;land;false;mountain;3
413;184;136;235;land;false;plains;5
414;195;230;205;land;false;plains;2
415;77;225;233;land;false;desert;4
416;211;151;158;land;false;plains;2
417;134;222;232;land;false;hills;2
418;191;202;128;land;false;plains;2
419;115;190;215;land;false;hills;5
420;224;234;229;land;false;plains;2
421;97;197;248;land;true;hills;2
422;211;217;81;land;false;forest;2
423;223;193;249;land;true;hills;2
424;245;151;211;land;true;plains;3
425;151;170;235;land;true;desert;2
426;249;227;86;land;false;plains;2
427;240;65;223;land;true;plains;2
428;176;93;249;land;true;hills;2
429;208;196;221;land;false;plains;5
430;204;215;191;land;true;plains;4
431;140;242;160;land;true;plains;5
432;170;124;221;land;true;plains;5
433;185;164;178;land;false;plains;2
434;126;137;247;land;true;plains;2
435;230;98;196;land;false;mountain;2
436;193;89;245;land;false;plains;5
437;173;125;214;land;true;mountain;5
438;244;174;171;land;false;desert;2
439;238;161;210;land;false;forest;2
440;187;207;136;land;true;plains;5
441;250;147;196;land;false;hills;5
442;185;75;250;land;false;plains;5
443;207;251;88;land;true;desert;5
444;232;237;62;land;false;desert;2
445;253;220;115;land;false;plains;5
446;227;130;195;land;false;hills;2
447;176;247;82;land;false;forest;2
448;173;195;253;land;true;plains;5
449;234;230;173;land;true;plains;2
450;139;196;175;land;false;plains;5
451;210;142;254;land;false;desert;5
452;172;148;201;land;true;plains;2
453;190;183;168;land;false;plains;3
454;249;202;223;land;false;desert;2
455;99;229;208;land;false;plains;2
456;200;237;174;land;false;plains;5
457;246;153;174;land;false;hills;2
458;159;254;245;land;false;forest;2
459;248;235;97;land;false;forest;5
460;89;233;221;land;false;plains;5
461;192;214;109;land;false;plains;5
462;137;242;230;land;false;plains;5
463;231;210;79;land;false;plains;2
464;112;230;198;land;false;forest;2
465;195;226;223;land;false;plains;2
466;189;216;106;land;false;forest;5
467;251;184;227;land;true;desert;4
468;178;87;240;land;false;forest;5
469;153;226;181;land;true;hills;2
470;199;124;207;land;true;jungle;2
471;65;238;208;land;false;mountain;2
472;228;201;245;land;false;forest;2
473;211;188;120;land;true;desert;4
474;250;204;48;land;false;desert;5
475;244;158;157;land;true;plains;5
476;202;80;242;land;false;hills;2
477;243;186;221;land;true;plains;4
478;198;198;225;land;false;plains;5
479;212;135;219;land;true;plains;5
480;228;108;238;land;false;plains;5
481;205;223;175;land;true;plains;5
482;251;206;55;land;false;plains;5
483;166;98;247;land;false;forest;2
484;228;240;108;land;false;plains;2
485;126;238;195;land;true;plains;5
486;124;219;217;land;false;plains;5
487;106;204;223;land;true;plains;5
488;144;225;222;land;true;plains;5
489;185;209;166;land;true;plains;2
490;81;240;221;land;false;forest;2
491;192;192;230;land;false;plains;2
492;252;200;244;land;false;plains;2
493;192;239;218;land;true;plains;5
494;195;173;204;land;true;hills;5
495;226;154;154;land;true;plains;3
496;94;233;225;land;true;plains;3
497;247;190;129;land;false;plains;2
498;152;246;198;land;false;plains;5
499;229;201;231;land;false;forest;5
500;163;133;207;land;false;mountain;5
501;162;206;153;land;false;forest;2
502;217;109;216;land;false;plains;3
503;238;237;116;land;false;mountain;3
504;146;254;123;land;false;hills;5
505;232;239;79;land;true;forest;2
506;224;127;206;land;false;plains;5
507;239;235;148;land;false;plains;5
508;208;215;161;land;false;plains;5
509;173;254;246;land;false;forest;5
510;178;172;196;land;false;plains;5
511;73;253;239;land;false;mountain;2
512;251;204;68;land;false;forest;2
513;214;205;129;land;false;plains;2
514;227;203;241;land;false;plains;2
515;48;211;245;land;false;plains;5
516;40;246;232;land;false;hills;5
517;124;212;169;land;false;plains;5
518;247;248;99;land;true;plains;3
519;222;78;222;land;false;plains;2
520;202;148;176;land;true;plains;3
521;171;234;244;land;true;plains;3
522;209;190;251;land;true;plains;3
523;212;136;167;land;true;plains;5
524;184;198;251;land;false;mountain;5
525;151;203;161;land;false;hills;2
526;208;165;139;land;true;plains;3
527;214;122;186;land;true;plains;2
528;221;80;231;land;false;hills;2
529;220;134;173;land;false;plains;5
530;206;226;125;land;false;plains;2
531;99;239;211;land;true;jungle;2
532;143;205;252;land;true;plains;2
533;194;244;248;land;false;plains;2
534;164;205;243;land;true;plains;5
535;248;116;200;land;false;plains;2
536;195;168;252;land;false;plains;5
